"id","site","date","obs","frcs","forecastor"
3969,"DUBLIN",1160049600,17.4,13,"LU"
3969,"DUBLIN",1160136000,15.2,14,"JK"
3969,"DUBLIN",1160222400,14.1,13,"PV"
3969,"DUBLIN",1160308800,14.5,13,"RC"
3969,"DUBLIN",1160395200,15.9,14,"JA"
3969,"DUBLIN",1160481600,15.2,13,"JC"
3969,"DUBLIN",1160568000,15.8,15,"JK"
3969,"DUBLIN",1160654400,16.8,15,"PB"
3969,"DUBLIN",1160740800,16.9,17,"PV"
3969,"DUBLIN",1160827200,15.4,17,"LU"
3969,"DUBLIN",1160913600,15.2,14,"PZ"
3969,"DUBLIN",1.161e+09,14.7,14,"JA"
3969,"DUBLIN",1161086400,15.9,14,"RC"
3969,"DUBLIN",1161172800,16.2,15,"JA"
3969,"DUBLIN",1161259200,14.8,14,"PZ"
3969,"DUBLIN",1161345600,16.5,14,"JK"
3969,"DUBLIN",1161432000,15.8,13,"JA"
3969,"DUBLIN",1161518400,13.6,12,"JC"
3969,"DUBLIN",1161604800,13.4,9,"LX"
3969,"DUBLIN",1161691200,14,10,"JC"
3969,"DUBLIN",1161777600,12.3,12,"PB"
3969,"DUBLIN",1161864000,12,9,"JK"
3969,"DUBLIN",1161950400,14.2,9,"JA"
3969,"DUBLIN",1162036800,16.4,14,"PV"
3969,"DUBLIN",1162123200,12.4,12,"PZ"
3969,"DUBLIN",1162209600,15.2,16,"JC"
3969,"DUBLIN",1162296000,11.9,9,"LU"
3969,"DUBLIN",1162382400,10,7,"RC"
3969,"DUBLIN",1162468800,9.7,8,"AS"
3969,"DUBLIN",1162555200,9.4,6,"0"
3969,"DUBLIN",1162641600,11.7,7,"PV"
3969,"DUBLIN",1162728000,11.1,8,"JK"
3969,"DUBLIN",1162814400,12.7,10,"RC"
3969,"DUBLIN",1162900800,12.7,11,"PV"
3969,"DUBLIN",1162987200,12.8,9,"AS"
3969,"DUBLIN",1163073600,9.7,5,"LU"
3969,"DUBLIN",1163160000,14,10,"PV"
3969,"DUBLIN",1163246400,11.1,8,"MV"
3969,"DUBLIN",1163332800,11,10,"JK"
3969,"DUBLIN",1163419200,12.3,10,"RC"
3969,"DUBLIN",1163505600,10.3,9,"LX"
3969,"DUBLIN",1163592000,12.2,10,"RC"
3969,"DUBLIN",1163678400,7.1,8,"RC"
3969,"DUBLIN",1163764800,6.5,8,"JK"
3969,"DUBLIN",1163851200,6.5,5,"JC"
3969,"DUBLIN",1163937600,10.5,6,"JK"
3969,"DUBLIN",1164024000,8.5,7,"RC"
3969,"DUBLIN",1164110400,7.4,6,"JA"
3969,"DUBLIN",1164196800,9.7,6,"PB"
3969,"DUBLIN",1164283200,10,9,"JC"
3969,"DUBLIN",1164369600,10.6,8,"PV"
3969,"DUBLIN",1164456000,9.1,9,"JA"
3969,"DUBLIN",1164542400,11.4,10,"JK"
3969,"DUBLIN",1164628800,12.6,10,"LU"
3969,"DUBLIN",1164715200,10.8,8,"LU"
3969,"DUBLIN",1164801600,12.7,10,"JC"
3969,"DUBLIN",1164888000,13.2,11,"JA"
3969,"DUBLIN",1164974400,12.3,10,"LU"
3969,"DUBLIN",1165060800,10.4,8,"LU"
3969,"DUBLIN",1165147200,9.2,8,"LU"
3969,"DUBLIN",1165233600,12.9,8,"RC"
3969,"DUBLIN",1165320000,10,9,"JK"
3969,"DUBLIN",1165406400,8.2,6,"PB"
3969,"DUBLIN",1165492800,8.4,8,"JA"
3969,"DUBLIN",1165579200,6.6,5,"LX"
3969,"DUBLIN",1165665600,5.8,2,"PZ"
3969,"DUBLIN",1165752000,13.1,10,"RC"
3969,"DUBLIN",1165838400,7.8,5,"JK"
3969,"DUBLIN",1165924800,10.3,7,"PV"
3969,"DUBLIN",1166011200,13.3,10,"JK"
3969,"DUBLIN",1166097600,13.4,9,"LX"
3969,"DUBLIN",1166184000,5.5,5,"LU"
3969,"DUBLIN",1166270400,6.7,4,"LU"
3969,"DUBLIN",1166356800,7.2,3,"PV"
3969,"DUBLIN",1166443200,5.4,5,"PZ"
3969,"DUBLIN",1166529600,2.8,6,"LX"
3969,"DUBLIN",1166616000,7,5,"PV"
3969,"DUBLIN",1166702400,7.9,4,"RC"
3969,"DUBLIN",1166788800,7.5,4,"PZ"
3969,"DUBLIN",1166875200,5.3,4,"AS"
3969,"DUBLIN",1166961600,7.3,6,"RC"
3969,"DUBLIN",1167048000,6.6,5,"JC"
3969,"DUBLIN",1167134400,7.6,5,"LU"
3969,"DUBLIN",1167220800,9.1,7,"AS"
3969,"DUBLIN",1167307200,11.2,9,"AS"
3969,"DUBLIN",1167393600,13.2,12,"PB"
3969,"DUBLIN",1167480000,9.1,8,"RC"
3969,"DUBLIN",1167566400,12.6,10,"JK"
4030,"REYKJAVIK",1157112000,17.5,11,"JA"
4030,"REYKJAVIK",1157198400,16.5,12,"JK"
4030,"REYKJAVIK",1157284800,16.5,12,"PV"
4030,"REYKJAVIK",1157371200,12.1,12,"JK"
4030,"REYKJAVIK",1157457600,11.7,10,"LU"
4030,"REYKJAVIK",1157544000,12,8,"PB"
4030,"REYKJAVIK",1157630400,11.5,10,"PZ"
4030,"REYKJAVIK",1157716800,12.8,12,"JK"
4030,"REYKJAVIK",1157803200,10.7,10,"LX"
4030,"REYKJAVIK",1157889600,11.5,13,"JC"
4030,"REYKJAVIK",1157976000,11,10,"LU"
4030,"REYKJAVIK",1158062400,NA,9,"PZ"
4030,"REYKJAVIK",1158148800,15.6,9,"LX"
4030,"REYKJAVIK",1158235200,14.3,12,"RC"
4030,"REYKJAVIK",1158321600,12.7,11,"RC"
4030,"REYKJAVIK",1158408000,12.7,10,"PV"
4030,"REYKJAVIK",1158494400,15.1,9,"JC"
4030,"REYKJAVIK",1158580800,14,11,"RC"
4030,"REYKJAVIK",1158667200,14.4,12,"JA"
4030,"REYKJAVIK",1158753600,12.5,11,"JK"
4030,"REYKJAVIK",1158840000,NA,9,"ML"
4030,"REYKJAVIK",1158926400,11.5,8,"ML"
4030,"REYKJAVIK",1159012800,12,14,"JC"
4030,"REYKJAVIK",1159099200,14.1,10,"PZ"
4030,"REYKJAVIK",1159185600,NA,9,"PB"
4030,"REYKJAVIK",1159272000,NA,10,"LU"
4030,"REYKJAVIK",1159358400,14.2,7,"PZ"
4030,"REYKJAVIK",1159444800,14.9,9,"JC"
4030,"REYKJAVIK",1159531200,15,10,"RC"
4030,"REYKJAVIK",1159617600,11.5,10,"PV"
4030,"REYKJAVIK",1159704000,9.5,5,"PB"
4030,"REYKJAVIK",1159790400,8,8,"LX"
4030,"REYKJAVIK",1159876800,NA,8,"LU"
4030,"REYKJAVIK",1159963200,NA,7,"RC"
4030,"REYKJAVIK",1160049600,9.5,7,"LU"
4030,"REYKJAVIK",1160136000,9.6,5,"JK"
4030,"REYKJAVIK",1160222400,9.9,5,"PV"
4030,"REYKJAVIK",1160308800,9.8,7,"RC"
4030,"REYKJAVIK",1160395200,8.7,6,"JA"
4030,"REYKJAVIK",1160481600,NA,8,"JC"
4030,"REYKJAVIK",1160568000,13.4,8,"JK"
4030,"REYKJAVIK",1160654400,14.4,8,"PB"
4030,"REYKJAVIK",1160740800,NA,8,"PV"
4030,"REYKJAVIK",1160827200,10.3,8,"LU"
4030,"REYKJAVIK",1160913600,9.1,6,"PZ"
4030,"REYKJAVIK",1.161e+09,5.4,9,"JA"
4030,"REYKJAVIK",1161086400,NA,4,"RC"
4030,"REYKJAVIK",1161172800,4.2,5,"JA"
4030,"REYKJAVIK",1161259200,5.6,2,"PZ"
4030,"REYKJAVIK",1161345600,9.6,2,"JK"
4030,"REYKJAVIK",1161432000,6.3,5,"JA"
4030,"REYKJAVIK",1161518400,5.6,0,"JC"
4030,"REYKJAVIK",1161604800,3.1,3,"LX"
4030,"REYKJAVIK",1161691200,-0.3,-2,"JC"
4030,"REYKJAVIK",1161777600,4.8,0,"PB"
4030,"REYKJAVIK",1161864000,4.6,4,"JK"
4030,"REYKJAVIK",1161950400,6.6,4,"JA"
4030,"REYKJAVIK",1162036800,7.4,5,"PV"
4030,"REYKJAVIK",1162123200,4.8,3,"PZ"
4030,"REYKJAVIK",1162209600,5.2,3,"JC"
4030,"REYKJAVIK",1162296000,NA,1,"LU"
4030,"REYKJAVIK",1162382400,6.2,3,"RC"
4030,"REYKJAVIK",1162468800,10.5,7,"AS"
4030,"REYKJAVIK",1162555200,7.2,5,"0"
4030,"REYKJAVIK",1162641600,10.6,7,"PV"
4030,"REYKJAVIK",1162728000,NA,3,"JK"
4030,"REYKJAVIK",1162814400,4.2,4,"RC"
4030,"REYKJAVIK",1162900800,NA,2,"PV"
4030,"REYKJAVIK",1162987200,1.8,0,"AS"
4030,"REYKJAVIK",1163073600,6.6,3,"LU"
4030,"REYKJAVIK",1163160000,NA,2,"PV"
4030,"REYKJAVIK",1163246400,0.2,-3,"MV"
4030,"REYKJAVIK",1163332800,8.9,3,"JK"
4030,"REYKJAVIK",1163419200,3,0,"RC"
4030,"REYKJAVIK",1163505600,0.1,-3,"LX"
4030,"REYKJAVIK",1163592000,NA,-3,"RC"
4030,"REYKJAVIK",1163678400,-4.3,-8,"RC"
4030,"REYKJAVIK",1163764800,-6.4,-2,"JK"
4030,"REYKJAVIK",1163851200,-7.7,-10,"JC"
4030,"REYKJAVIK",1163937600,NA,-4,"JK"
4030,"REYKJAVIK",1164024000,-0.6,-4,"RC"
4030,"REYKJAVIK",1164110400,NA,-3,"JA"
4030,"REYKJAVIK",1164196800,2.5,0,"PB"
4030,"REYKJAVIK",1164283200,5.2,0,"JC"
4030,"REYKJAVIK",1164369600,-0.2,-4,"PV"
4030,"REYKJAVIK",1164456000,0,4,"JA"
4030,"REYKJAVIK",1164542400,-0.7,-1,"JK"
4030,"REYKJAVIK",1164628800,4.5,-2,"LU"
4030,"REYKJAVIK",1164715200,8.1,0,"LU"
4030,"REYKJAVIK",1164801600,5.5,3,"JC"
4030,"REYKJAVIK",1164888000,4.9,5,"JA"
4030,"REYKJAVIK",1164974400,3.5,2,"LU"
4030,"REYKJAVIK",1165060800,1.5,0,"LU"
4030,"REYKJAVIK",1165147200,3.5,1,"LU"
4030,"REYKJAVIK",1165233600,5.3,3,"RC"
4030,"REYKJAVIK",1165320000,1.3,-1,"JK"
4030,"REYKJAVIK",1165406400,-0.7,-5,"PB"
4030,"REYKJAVIK",1165492800,2.6,2,"JA"
4030,"REYKJAVIK",1165579200,0.6,-3,"LX"
4030,"REYKJAVIK",1165665600,0.7,-4,"PZ"
4030,"REYKJAVIK",1165752000,4.1,2,"RC"
4030,"REYKJAVIK",1165838400,2.5,1,"JK"
4030,"REYKJAVIK",1165924800,0.3,-3,"PV"
4030,"REYKJAVIK",1166011200,0.7,3,"JK"
4030,"REYKJAVIK",1166097600,-1.7,-5,"LX"
4030,"REYKJAVIK",1166184000,-1.2,-3,"LU"
4030,"REYKJAVIK",1166270400,-3.1,-6,"LU"
4030,"REYKJAVIK",1166356800,0.6,-2,"PV"
4030,"REYKJAVIK",1166443200,8.5,3,"PZ"
4030,"REYKJAVIK",1166529600,9.5,3,"LX"
4030,"REYKJAVIK",1166616000,10.2,6,"PV"
4030,"REYKJAVIK",1166702400,3.5,3,"RC"
4030,"REYKJAVIK",1166788800,6.4,1,"PZ"
4030,"REYKJAVIK",1166875200,5,3,"AS"
4030,"REYKJAVIK",1166961600,10,6,"RC"
4030,"REYKJAVIK",1167048000,2.8,2,"JC"
4030,"REYKJAVIK",1167134400,4.6,3,"LU"
4030,"REYKJAVIK",1167220800,8.2,5,"AS"
4030,"REYKJAVIK",1167307200,9.1,6,"AS"
4030,"REYKJAVIK",1167393600,8.6,5,"PB"
4030,"REYKJAVIK",1167480000,7.1,5,"RC"
4030,"REYKJAVIK",1167566400,2.8,6,"JK"
6180,"KODAN",1157112000,20.3,17,"JA"
6180,"KODAN",1157198400,20.2,17,"JK"
6180,"KODAN",1157284800,20.4,18,"PV"
6180,"KODAN",1157371200,19.4,15,"JK"
6180,"KODAN",1157457600,19.2,20,"LU"
6180,"KODAN",1157544000,19.1,19,"PB"
6180,"KODAN",1157630400,18.7,16,"PZ"
6180,"KODAN",1157716800,18.3,18,"JK"
6180,"KODAN",1157803200,19.3,21,"LX"
6180,"KODAN",1157889600,17.8,21,"JC"
6180,"KODAN",1157976000,19.4,23,"LU"
6180,"KODAN",1158062400,21.3,21,"PZ"
6180,"KODAN",1158148800,21.7,21,"LX"
6180,"KODAN",1158235200,22.4,22,"RC"
6180,"KODAN",1158321600,21.1,22,"RC"
6180,"KODAN",1158408000,19.6,23,"PV"
6180,"KODAN",1158494400,20.9,20,"JC"
6180,"KODAN",1158580800,19.2,19,"RC"
6180,"KODAN",1158667200,19.4,19,"JA"
6180,"KODAN",1158753600,19.1,18,"JK"
6180,"KODAN",1158840000,19.1,19,"ML"
6180,"KODAN",1158926400,20.3,20,"ML"
6180,"KODAN",1159012800,19.2,20,"JC"
6180,"KODAN",1159099200,21.3,20,"PZ"
6180,"KODAN",1159185600,22.6,20,"PB"
6180,"KODAN",1159272000,20.8,21,"LU"
6180,"KODAN",1159358400,18.1,17,"PZ"
6180,"KODAN",1159444800,17.3,15,"JC"
6180,"KODAN",1159531200,19.3,19,"RC"
6180,"KODAN",1159617600,19.3,17,"PV"
6180,"KODAN",1159704000,17.8,18,"PB"
6180,"KODAN",1159790400,17.5,15,"LX"
6180,"KODAN",1159876800,17.4,15,"LU"
6180,"KODAN",1159963200,17.7,14,"RC"
6180,"KODAN",1160049600,15.7,14,"LU"
6180,"KODAN",1160136000,17.5,14,"JK"
6180,"KODAN",1160222400,17.1,15,"PV"
6180,"KODAN",1160308800,16.5,15,"RC"
6180,"KODAN",1160395200,16.4,16,"JA"
6180,"KODAN",1160481600,16.4,14,"JC"
6180,"KODAN",1160568000,15.4,15,"JK"
6180,"KODAN",1160654400,16.2,15,"PB"
6180,"KODAN",1160740800,15.7,16,"PV"
6180,"KODAN",1160827200,14.3,16,"LU"
6180,"KODAN",1160913600,14.7,15,"PZ"
6180,"KODAN",1.161e+09,12.7,14,"JA"
6180,"KODAN",1161086400,14.1,14,"RC"
6180,"KODAN",1161172800,13.6,10,"JA"
6180,"KODAN",1161259200,14.6,13,"PZ"
6180,"KODAN",1161345600,14.5,13,"JK"
6180,"KODAN",1161432000,15.1,13,"JA"
6180,"KODAN",1161518400,15.4,15,"JC"
6180,"KODAN",1161604800,16.3,15,"LX"
6180,"KODAN",1161691200,15.7,14,"JC"
6180,"KODAN",1161777600,14,12,"PB"
6180,"KODAN",1161864000,14.8,12,"JK"
6180,"KODAN",1161950400,13.5,11,"JA"
6180,"KODAN",1162036800,12.7,12,"PV"
6180,"KODAN",1162123200,8.4,5,"PZ"
6180,"KODAN",1162209600,11,7,"JC"
6180,"KODAN",1162296000,13,11,"LU"
6180,"KODAN",1162382400,6.8,2,"RC"
6180,"KODAN",1162468800,4.1,3,"AS"
6180,"KODAN",1162555200,6.1,1,"0"
6180,"KODAN",1162641600,10.7,7,"PV"
6180,"KODAN",1162728000,11.8,6,"JK"
6180,"KODAN",1162814400,13,10,"RC"
6180,"KODAN",1162900800,12.5,14,"PV"
6180,"KODAN",1162987200,10.2,10,"AS"
6180,"KODAN",1163073600,9.8,9,"LU"
6180,"KODAN",1163160000,6.8,6,"PV"
6180,"KODAN",1163246400,9.3,8,"MV"
6180,"KODAN",1163332800,9.1,7,"JK"
6180,"KODAN",1163419200,9.8,9,"RC"
6180,"KODAN",1163505600,11.3,10,"LX"
6180,"KODAN",1163592000,11.4,11,"RC"
6180,"KODAN",1163678400,11.3,11,"RC"
6180,"KODAN",1163764800,11.5,9,"JK"
6180,"KODAN",1163851200,11.1,9,"JC"
6180,"KODAN",1163937600,9.2,8,"JK"
6180,"KODAN",1164024000,7.8,6,"RC"
6180,"KODAN",1164110400,7.7,8,"JA"
6180,"KODAN",1164196800,7.6,5,"PB"
6180,"KODAN",1164283200,8.3,5,"JC"
6180,"KODAN",1164369600,10.1,9,"PV"
6180,"KODAN",1164456000,10.3,10,"JA"
6180,"KODAN",1164542400,11,9,"JK"
6180,"KODAN",1164628800,9.7,8,"LU"
6180,"KODAN",1164715200,10.4,11,"LU"
6180,"KODAN",1164801600,10.9,9,"JC"
6180,"KODAN",1164888000,9.1,10,"JA"
6180,"KODAN",1164974400,7.9,7,"LU"
6180,"KODAN",1165060800,8.5,7,"LU"
6180,"KODAN",1165147200,8.8,7,"LU"
6180,"KODAN",1165233600,8.5,8,"RC"
6180,"KODAN",1165320000,12.4,8,"JK"
6180,"KODAN",1165406400,10.4,8,"PB"
6180,"KODAN",1165492800,8,9,"JA"
6180,"KODAN",1165579200,9.7,7,"LX"
6180,"KODAN",1165665600,9,6,"PZ"
6180,"KODAN",1165752000,7.8,6,"RC"
6180,"KODAN",1165838400,7.2,6,"JK"
6180,"KODAN",1165924800,7.7,5,"PV"
6180,"KODAN",1166011200,8.7,6,"JK"
6180,"KODAN",1166097600,10.2,10,"LX"
6180,"KODAN",1166184000,10.7,9,"LU"
6180,"KODAN",1166270400,7.5,4,"LU"
6180,"KODAN",1166356800,6.3,4,"PV"
6180,"KODAN",1166443200,5.2,2,"PZ"
6180,"KODAN",1166529600,6.7,5,"LX"
6180,"KODAN",1166616000,9.4,7,"PV"
6180,"KODAN",1166702400,7.3,7,"RC"
6180,"KODAN",1166788800,7.8,5,"PZ"
6180,"KODAN",1166875200,7.5,5,"AS"
6180,"KODAN",1166961600,8.5,7,"RC"
6180,"KODAN",1167048000,4.8,4,"JC"
6180,"KODAN",1167134400,6.6,5,"LU"
6180,"KODAN",1167220800,6.6,3,"AS"
6180,"KODAN",1167307200,4.6,4,"AS"
6180,"KODAN",1167393600,6.1,1,"PB"
6180,"KODAN",1167480000,8.7,6,"RC"
6180,"KODAN",1167566400,8.3,6,"JK"
6240,"AMSTERDAM",1157112000,23,18,"JA"
6240,"AMSTERDAM",1157198400,21.3,26,"JK"
6240,"AMSTERDAM",1157284800,22.3,20,"PV"
6240,"AMSTERDAM",1157371200,21,20,"JK"
6240,"AMSTERDAM",1157457600,22.5,23,"LU"
6240,"AMSTERDAM",1157544000,25.1,23,"PB"
6240,"AMSTERDAM",1157630400,19.7,18,"PZ"
6240,"AMSTERDAM",1157716800,19.7,22,"JK"
6240,"AMSTERDAM",1157803200,20.2,20,"LX"
6240,"AMSTERDAM",1157889600,23.7,23,"JC"
6240,"AMSTERDAM",1157976000,26.3,25,"LU"
6240,"AMSTERDAM",1158062400,27.3,25,"PZ"
6240,"AMSTERDAM",1158148800,26.8,25,"LX"
6240,"AMSTERDAM",1158235200,27.2,25,"RC"
6240,"AMSTERDAM",1158321600,24.6,24,"RC"
6240,"AMSTERDAM",1158408000,25.4,23,"PV"
6240,"AMSTERDAM",1158494400,19.3,22,"JC"
6240,"AMSTERDAM",1158580800,21.1,20,"RC"
6240,"AMSTERDAM",1158667200,19.5,17,"JA"
6240,"AMSTERDAM",1158753600,21.1,22,"JK"
6240,"AMSTERDAM",1158840000,24.1,20,"ML"
6240,"AMSTERDAM",1158926400,25.8,22,"ML"
6240,"AMSTERDAM",1159012800,21.6,20,"JC"
6240,"AMSTERDAM",1159099200,23.8,20,"PZ"
6240,"AMSTERDAM",1159185600,22.9,19,"PB"
6240,"AMSTERDAM",1159272000,19.4,17,"LU"
6240,"AMSTERDAM",1159358400,20.2,17,"PZ"
6240,"AMSTERDAM",1159444800,20.4,21,"JC"
6240,"AMSTERDAM",1159531200,21.9,19,"RC"
6240,"AMSTERDAM",1159617600,21.2,19,"PV"
6240,"AMSTERDAM",1159704000,20.8,18,"PB"
6240,"AMSTERDAM",1159790400,17.4,16,"LX"
6240,"AMSTERDAM",1159876800,18.2,14,"LU"
6240,"AMSTERDAM",1159963200,17,14,"RC"
6240,"AMSTERDAM",1160049600,16.7,15,"LU"
6240,"AMSTERDAM",1160136000,16.9,15,"JK"
6240,"AMSTERDAM",1160222400,16.7,13,"PV"
6240,"AMSTERDAM",1160308800,17,16,"RC"
6240,"AMSTERDAM",1160395200,18.4,14,"JA"
6240,"AMSTERDAM",1160481600,18.3,17,"JC"
6240,"AMSTERDAM",1160568000,20.6,18,"JK"
6240,"AMSTERDAM",1160654400,18.2,16,"PB"
6240,"AMSTERDAM",1160740800,17.6,17,"PV"
6240,"AMSTERDAM",1160827200,17,18,"LU"
6240,"AMSTERDAM",1160913600,13.5,16,"PZ"
6240,"AMSTERDAM",1.161e+09,16.4,17,"JA"
6240,"AMSTERDAM",1161086400,16.2,15,"RC"
6240,"AMSTERDAM",1161172800,15.8,14,"JA"
6240,"AMSTERDAM",1161259200,17.1,15,"PZ"
6240,"AMSTERDAM",1161345600,16.3,15,"JK"
6240,"AMSTERDAM",1161432000,16.7,16,"JA"
6240,"AMSTERDAM",1161518400,16.1,15,"JC"
6240,"AMSTERDAM",1161604800,18.5,16,"LX"
6240,"AMSTERDAM",1161691200,15.8,14,"JC"
6240,"AMSTERDAM",1161777600,13.9,11,"PB"
6240,"AMSTERDAM",1161864000,20.5,18,"JK"
6240,"AMSTERDAM",1161950400,15.7,14,"JA"
6240,"AMSTERDAM",1162036800,16.3,16,"PV"
6240,"AMSTERDAM",1162123200,16.2,15,"PZ"
6240,"AMSTERDAM",1162209600,15.2,13,"JC"
6240,"AMSTERDAM",1162296000,17,14,"LU"
6240,"AMSTERDAM",1162382400,10.8,10,"RC"
6240,"AMSTERDAM",1162468800,10.4,9,"AS"
6240,"AMSTERDAM",1162555200,11.8,9,"0"
6240,"AMSTERDAM",1162641600,12.7,11,"PV"
6240,"AMSTERDAM",1162728000,12.8,13,"JK"
6240,"AMSTERDAM",1162814400,13.2,11,"RC"
6240,"AMSTERDAM",1162900800,9.4,13,"PV"
6240,"AMSTERDAM",1162987200,13.9,13,"AS"
6240,"AMSTERDAM",1163073600,12.3,10,"LU"
6240,"AMSTERDAM",1163160000,10.5,8,"PV"
6240,"AMSTERDAM",1163246400,12.5,10,"MV"
6240,"AMSTERDAM",1163332800,10.5,10,"JK"
6240,"AMSTERDAM",1163419200,15.2,13,"RC"
6240,"AMSTERDAM",1163505600,14.2,12,"LX"
6240,"AMSTERDAM",1163592000,15.3,13,"RC"
6240,"AMSTERDAM",1163678400,15.7,13,"RC"
6240,"AMSTERDAM",1163764800,12.9,13,"JK"
6240,"AMSTERDAM",1163851200,11.7,10,"JC"
6240,"AMSTERDAM",1163937600,8.5,9,"JK"
6240,"AMSTERDAM",1164024000,9.1,8,"RC"
6240,"AMSTERDAM",1164110400,10.6,9,"JA"
6240,"AMSTERDAM",1164196800,11.4,8,"PB"
6240,"AMSTERDAM",1164283200,13.5,9,"JC"
6240,"AMSTERDAM",1164369600,11.4,10,"PV"
6240,"AMSTERDAM",1164456000,16.6,15,"JA"
6240,"AMSTERDAM",1164542400,13.1,11,"JK"
6240,"AMSTERDAM",1164628800,13.9,12,"LU"
6240,"AMSTERDAM",1164715200,13.9,12,"LU"
6240,"AMSTERDAM",1164801600,11.9,11,"JC"
6240,"AMSTERDAM",1164888000,7,11,"JA"
6240,"AMSTERDAM",1164974400,9.8,8,"LU"
6240,"AMSTERDAM",1165060800,10.4,7,"LU"
6240,"AMSTERDAM",1165147200,10.3,9,"LU"
6240,"AMSTERDAM",1165233600,11.9,11,"RC"
6240,"AMSTERDAM",1165320000,14.4,11,"JK"
6240,"AMSTERDAM",1165406400,11.7,10,"PB"
6240,"AMSTERDAM",1165492800,10.6,10,"JA"
6240,"AMSTERDAM",1165579200,11.1,7,"LX"
6240,"AMSTERDAM",1165665600,9.8,8,"PZ"
6240,"AMSTERDAM",1165752000,8.5,6,"RC"
6240,"AMSTERDAM",1165838400,9.7,7,"JK"
6240,"AMSTERDAM",1165924800,10.4,8,"PV"
6240,"AMSTERDAM",1166011200,12.6,11,"JK"
6240,"AMSTERDAM",1166097600,12.2,11,"LX"
6240,"AMSTERDAM",1166184000,8.9,8,"LU"
6240,"AMSTERDAM",1166270400,8.3,6,"LU"
6240,"AMSTERDAM",1166356800,9,5,"PV"
6240,"AMSTERDAM",1166443200,9.7,5,"PZ"
6240,"AMSTERDAM",1166529600,7.8,6,"LX"
6240,"AMSTERDAM",1166616000,7.2,8,"PV"
6240,"AMSTERDAM",1166702400,8.6,6,"RC"
6240,"AMSTERDAM",1166788800,8.4,1,"PZ"
6240,"AMSTERDAM",1166875200,4.3,3,"AS"
6240,"AMSTERDAM",1166961600,4.9,6,"RC"
6240,"AMSTERDAM",1167048000,7.4,3,"JC"
6240,"AMSTERDAM",1167134400,5,3,"LU"
6240,"AMSTERDAM",1167220800,1.4,5,"AS"
6240,"AMSTERDAM",1167307200,9.3,8,"AS"
6240,"AMSTERDAM",1167393600,6.6,1,"PB"
6240,"AMSTERDAM",1167480000,11,9,"RC"
6240,"AMSTERDAM",1167566400,11.2,10,"JK"
6451,"BRUSEL",1157112000,22.6,19,"JA"
6451,"BRUSEL",1157198400,19.9,20,"JK"
6451,"BRUSEL",1157284800,23.2,24,"PV"
6451,"BRUSEL",1157371200,22,19,"JK"
6451,"BRUSEL",1157457600,23.9,26,"LU"
6451,"BRUSEL",1157544000,26.5,26,"PB"
6451,"BRUSEL",1157630400,19.9,24,"PZ"
6451,"BRUSEL",1157716800,19.6,20,"JK"
6451,"BRUSEL",1157803200,21.2,20,"LX"
6451,"BRUSEL",1157889600,25,24,"JC"
6451,"BRUSEL",1157976000,26.5,26,"LU"
6451,"BRUSEL",1158062400,28.9,27,"PZ"
6451,"BRUSEL",1158148800,27.4,22,"LX"
6451,"BRUSEL",1158235200,25.6,24,"RC"
6451,"BRUSEL",1158321600,26.1,24,"RC"
6451,"BRUSEL",1158408000,26.5,23,"PV"
6451,"BRUSEL",1158494400,21.4,21,"JC"
6451,"BRUSEL",1158580800,22,21,"RC"
6451,"BRUSEL",1158667200,19.4,19,"JA"
6451,"BRUSEL",1158753600,21.7,21,"JK"
6451,"BRUSEL",1158840000,26.9,25,"ML"
6451,"BRUSEL",1158926400,24,24,"ML"
6451,"BRUSEL",1159012800,23.5,19,"JC"
6451,"BRUSEL",1159099200,21.9,23,"PZ"
6451,"BRUSEL",1159185600,19.3,17,"PB"
6451,"BRUSEL",1159272000,19.2,17,"LU"
6451,"BRUSEL",1159358400,18.8,17,"PZ"
6451,"BRUSEL",1159444800,22.1,22,"JC"
6451,"BRUSEL",1159531200,22.3,20,"RC"
6451,"BRUSEL",1159617600,21,21,"PV"
6451,"BRUSEL",1159704000,20.6,19,"PB"
6451,"BRUSEL",1159790400,18.4,17,"LX"
6451,"BRUSEL",1159876800,16.5,15,"LU"
6451,"BRUSEL",1159963200,15.6,14,"RC"
6451,"BRUSEL",1160049600,16.6,14,"LU"
6451,"BRUSEL",1160136000,17.8,16,"JK"
6451,"BRUSEL",1160222400,15.5,15,"PV"
6451,"BRUSEL",1160308800,16.9,16,"RC"
6451,"BRUSEL",1160395200,20.4,15,"JA"
6451,"BRUSEL",1160481600,20.2,19,"JC"
6451,"BRUSEL",1160568000,21.9,17,"JK"
6451,"BRUSEL",1160654400,18.2,17,"PB"
6451,"BRUSEL",1160740800,17.8,18,"PV"
6451,"BRUSEL",1160827200,17.3,18,"LU"
6451,"BRUSEL",1160913600,16.7,17,"PZ"
6451,"BRUSEL",1.161e+09,18.4,17,"JA"
6451,"BRUSEL",1161086400,18.6,17,"RC"
6451,"BRUSEL",1161172800,17.4,14,"JA"
6451,"BRUSEL",1161259200,18.7,17,"PZ"
6451,"BRUSEL",1161345600,16.5,17,"JK"
6451,"BRUSEL",1161432000,16.5,17,"JA"
6451,"BRUSEL",1161518400,18.7,17,"JC"
6451,"BRUSEL",1161604800,18.6,17,"LX"
6451,"BRUSEL",1161691200,14.9,14,"JC"
6451,"BRUSEL",1161777600,15.5,12,"PB"
